Log file open, 02/08/23 07:11:51
[2023.02.07-23.11.55:969][  0]LogUObjectArray: 20936 objects as part of root set at end of initial load.
[2023.02.07-23.11.55:969][  0]LogUObjectAllocator: 5786168 out of 0 bytes used by permanent object pool.
[2023.02.07-23.11.55:969][  0]LogUObjectArray: CloseDisregardForGC: 0/0 objects in disregard for GC pool
[2023.02.07-23.11.55:995][  0]LogSlate: Border
[2023.02.07-23.11.55:995][  0]LogSlate: BreadcrumbButton
[2023.02.07-23.11.55:995][  0]LogSlate: Brushes.Title
[2023.02.07-23.11.55:995][  0]LogSlate: Default
[2023.02.07-23.11.55:995][  0]LogSlate: Icons.Save
[2023.02.07-23.11.55:995][  0]LogSlate: Icons.Toolbar.Settings
[2023.02.07-23.11.55:995][  0]LogSlate: ListView
[2023.02.07-23.11.55:995][  0]LogSlate: SoftwareCursor_CardinalCross
[2023.02.07-23.11.55:995][  0]LogSlate: SoftwareCursor_Grab
[2023.02.07-23.11.55:995][  0]LogSlate: TableView.DarkRow
[2023.02.07-23.11.55:995][  0]LogSlate: TableView.Row
[2023.02.07-23.11.55:995][  0]LogSlate: TreeView
[2023.02.07-23.11.56:407][  0]LogPython: Using Python 3.9.7
[2023.02.07-23.11.56:491][  0]LogTurnkeySupport: Completed device detection: Code = 0
[2023.02.07-23.11.57:229][  0]LogAudio: Display: Registering Engine Module Parameter Interfaces...
[2023.02.07-23.11.57:247][  0]LogMetasoundEngine: MetaSound Engine Initialized
[2023.02.07-23.11.57:380][  0]LogTcpMessaging: Initializing TcpMessaging bridge
[2023.02.07-23.11.57:385][  0]LogUdpMessaging: Initializing bridge on interface 0.0.0.0:0 to multicast group 230.0.0.1:6666.
[2023.02.07-23.11.57:390][  0]LogUdpMessaging: Display: Added local interface '192.168.10.50' to multicast group '230.0.0.1:6666'
[2023.02.07-23.11.57:443][  0]LogNiagaraDebuggerClient: Niagara Debugger Client Initialized | Session: D3D028D84D177A575D71FF9E39F5243B | Instance: EEF58937453DF9B60945A9896E2F1732 (LAPTOP-OTBD11LE-15884).
[2023.02.07-23.11.57:744][  0]LogOpenImageDenoise: OIDN starting up
[2023.02.07-23.11.57:846][  0]LogAndroidPermission: UAndroidPermissionCallbackProxy::GetInstance
[2023.02.07-23.11.57:873][  0]LogAudioCaptureCore: Display: No Audio Capture implementations found. Audio input will be silent.
[2023.02.07-23.11.57:873][  0]LogAudioCaptureCore: Display: No Audio Capture implementations found. Audio input will be silent.
[2023.02.07-23.11.58:193][  0]SourceControl: 源码管理已禁用
[2023.02.07-23.11.58:197][  0]SourceControl: 源码管理已禁用
[2023.02.07-23.11.58:207][  0]SourceControl: 源码管理已禁用
[2023.02.07-23.11.58:214][  0]LogUProjectInfo: Found projects:
[2023.02.07-23.11.58:241][  0]LogCollectionManager: Loaded 0 collections in 0.002051 seconds
[2023.02.07-23.11.58:242][  0]LogFileCache: Scanning file cache for directory 'D:/CS 415/InfiniteMatrixStarter 5.1/Saved/Collections/' took 0.00s
[2023.02.07-23.11.58:244][  0]LogFileCache: Scanning file cache for directory 'D:/CS 415/InfiniteMatrixStarter 5.1/Content/Developers/WangChongyu/Collections/' took 0.00s
[2023.02.07-23.11.58:246][  0]LogFileCache: Scanning file cache for directory 'D:/CS 415/InfiniteMatrixStarter 5.1/Content/Collections/' took 0.00s
[2023.02.07-23.11.58:671][  0]LogEngine: Initializing Engine...
[2023.02.07-23.11.58:682][  0]LogStats: UGameplayTagsManager::InitializeManager -  0.000 s
[2023.02.07-23.11.58:792][  0]LogInit: Initializing FReadOnlyCVARCache
[2023.02.07-23.11.58:805][  0]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.07-23.11.58:823][  0]LogAIModule: Creating AISystem for world Untitled
[2023.02.07-23.11.58:824][  0]LogNetVersion: Set ProjectVersion to 1.0.0.0. Version Checksum will be recalculated on next use.
[2023.02.07-23.11.58:824][  0]LogInit: Texture streaming: Enabled
[2023.02.07-23.11.58:847][  0]LogAnalytics: Display: [UEEditor.Rocket.Release] APIServer = https://datarouter.ol.epicgames.com/. AppVersion = 5.1.0-23058290+++UE5+Release-5.1
[2023.02.07-23.11.58:857][  0]LogAudio: Display: Initializing Audio Device Manager...
[2023.02.07-23.11.58:874][  0]LogAudio: Display: Loading Default Audio Settings Objects...
[2023.02.07-23.11.58:874][  0]LogAudio: Display: No default SoundConcurrencyObject specified (or failed to load).
[2023.02.07-23.11.58:876][  0]LogAudio: Display: AudioInfo: 'BINKA' Registered
[2023.02.07-23.11.58:877][  0]LogAudio: Display: AudioInfo: 'PCM' Registered
[2023.02.07-23.11.58:877][  0]LogAudio: Display: AudioInfo: 'ADPCM' Registered
[2023.02.07-23.11.58:877][  0]LogAudio: Display: AudioInfo: 'OGG' Registered
[2023.02.07-23.11.58:877][  0]LogAudio: Display: AudioInfo: 'OPUS' Registered
[2023.02.07-23.11.58:877][  0]LogAudio: Display: Audio Device Manager Initialized
[2023.02.07-23.11.58:877][  0]LogAudio: Display: Creating Audio Device:                 Id: 1, Scope: Shared, Realtime: True
[2023.02.07-23.11.58:877][  0]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.02.07-23.11.58:877][  0]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.02.07-23.11.58:877][  0]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.02.07-23.11.58:877][  0]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.02.07-23.11.58:877][  0]LogAudioMixer: Display: 	Number of buffers to queue:			  2
[2023.02.07-23.11.58:877][  0]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.02.07-23.11.58:877][  0]LogAudioMixer: Display: 	Number of Async Source Workers:		  0
[2023.02.07-23.11.58:877][  0]LogAudio: Display: AudioDevice MaxSources: 32
[2023.02.07-23.11.58:878][  0]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.02.07-23.11.58:878][  0]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.02.07-23.11.58:878][  0]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.02.07-23.11.58:884][  0]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.02.07-23.11.59:237][  0]LogAudioMixer: Display: Using Audio Hardware Device 扬声器 (Realtek(R) Audio)
[2023.02.07-23.11.59:238][  0]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.02.07-23.11.59:241][  0]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.02.07-23.11.59:241][  0]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.02.07-23.11.59:242][  0]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=1
[2023.02.07-23.11.59:242][  0]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=1
[2023.02.07-23.11.59:243][  0]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=1
[2023.02.07-23.11.59:243][  0]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=1
[2023.02.07-23.11.59:243][  0]LogInit: FAudioDevice initialized.
[2023.02.07-23.11.59:244][  0]LogAudio: Display: Audio Device (ID: 1) registered with world 'Untitled'.
[2023.02.07-23.11.59:259][  0]LogCsvProfiler: Display: Metadata set : largeworldcoordinates="1"
[2023.02.07-23.11.59:266][  0]LogLiveCoding: Display: Starting LiveCoding
[2023.02.07-23.11.59:267][  0]LogLiveCoding: Display: LiveCodingConsole Arguments: UnrealEditor Win64 Development
[2023.02.07-23.11.59:268][  0]LogLiveCoding: Display: First instance in process group "UE_InfiniteMatrix_0x57017220", spawning console
[2023.02.07-23.11.59:275][  0]LogLiveCoding: Display: Waiting for server
[2023.02.07-23.11.59:794][  0]LogLiveCoding: Display: Successfully initialized, removing startup thread
[2023.02.07-23.11.59:830][  0]LogInit: Transaction tracking system initialized
[2023.02.07-23.11.59:860][  0]LogSourceControl: Display: Uncontrolled Changelist persistency file loaded ../../../../../CS 415/InfiniteMatrixStarter 5.1/Saved/SourceControl/UncontrolledChangelists.json
[2023.02.07-23.11.59:860][  0]LogSourceControl: Uncontrolled asset enumeration started...
[2023.02.07-23.11.59:863][  0]LogSourceControl: Uncontrolled asset enumeration finished in 0.002651 seconds (Found 115 uncontrolled assets)
[2023.02.07-23.11.59:897][  0]BlueprintLog: New page: 编辑器加载
[2023.02.07-23.12.00:045][  0]LocalizationService: 本地化服务已禁用
[2023.02.07-23.12.00:077][  0]TimingProfiler: Initialize
[2023.02.07-23.12.00:077][  0]TimingProfiler: OnSessionChanged
[2023.02.07-23.12.00:077][  0]LoadingProfiler: Initialize
[2023.02.07-23.12.00:077][  0]LoadingProfiler: OnSessionChanged
[2023.02.07-23.12.00:077][  0]NetworkingProfiler: Initialize
[2023.02.07-23.12.00:077][  0]NetworkingProfiler: OnSessionChanged
[2023.02.07-23.12.00:077][  0]MemoryProfiler: Initialize
[2023.02.07-23.12.00:077][  0]MemoryProfiler: OnSessionChanged
[2023.02.07-23.12.00:336][  0]LogFileCache: Scanning file cache for directory 'D:/CS 415/InfiniteMatrixStarter 5.1/Content/' took 0.00s
[2023.02.07-23.12.00:412][  0]LogEditorDomain: Display: Class /Script/AnimationData.AnimationSequencerDataModel is imported by a package but does not exist in memory. EditorDomain keys for packages using it will be invalid if it still exists.
	To clear this message, resave packages that use the deleted class, or load its module earlier than the packages that use it are referenced.
[2023.02.07-23.12.00:668][  0]LogLevelSequenceEditor: LevelSequenceEditor subsystem initialized.
[2023.02.07-23.12.00:709][  0]LogInit: Display: Engine is initialized. Leaving FEngineLoop::Init()
[2023.02.07-23.12.00:711][  0]SourceControl: 源码管理已禁用
[2023.02.07-23.12.00:711][  0]LogUnrealEdMisc: Loading editor; pre map load, took 9.830
[2023.02.07-23.12.00:711][  0]Cmd: MAP LOAD FILE="../../../../../CS 415/InfiniteMatrixStarter 5.1/Content/InfiniteMatrix/Maps/TutorialMap.umap" TEMPLATE=0 SHOWPROGRESS=1 FEATURELEVEL=3
[2023.02.07-23.12.00:711][  0]LightingResults: New page: 光照构建
[2023.02.07-23.12.00:716][  0]LogWorld: UWorld::CleanupWorld for Untitled, bSessionEnded=true, bCleanupResources=true
[2023.02.07-23.12.00:716][  0]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.07-23.12.00:716][  0]MapCheck: New page: 地图检测
[2023.02.07-23.12.00:716][  0]LightingResults: New page: 光照构建
[2023.02.07-23.12.00:722][  0]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.02.07-23.12.00:725][  0]LogUObjectHash: Compacting FUObjectHashTables data took   0.44ms
[2023.02.07-23.12.00:856][  0]LogAudio: Display: Audio Device (ID: 1) registered with world 'TutorialMap'.
[2023.02.07-23.12.00:856][  0]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.07-23.12.00:857][  0]LogAIModule: Creating AISystem for world TutorialMap
[2023.02.07-23.12.00:863][  0]LogEditorServer: Finished looking for orphan Actors (0.000 secs)
[2023.02.07-23.12.00:871][  0]LogUObjectHash: Compacting FUObjectHashTables data took   0.45ms
[2023.02.07-23.12.00:872][  0]Cmd: MAP CHECKDEP NOCLEARLOG
[2023.02.07-23.12.00:872][  0]MapCheck: 地图检测完成：0个错误、0个警告、完成用时0.118毫秒。
[2023.02.07-23.12.00:872][  0]LogFileHelpers: Loading map 'TutorialMap' took 0.161
[2023.02.07-23.12.00:880][  0]LogUnrealEdMisc: Total Editor Startup Time, took 10.000
[2023.02.07-23.12.00:880][  0]LogShaderCompilers: Display: ================================================
[2023.02.07-23.12.00:880][  0]LogShaderCompilers: Display: === FShaderJobCache stats ===
[2023.02.07-23.12.00:880][  0]LogShaderCompilers: Display: Total job queries 0, among them cache hits 0 (0.00%)
[2023.02.07-23.12.00:880][  0]LogShaderCompilers: Display: Tracking 0 distinct input hashes that result in 0 distinct outputs (0.00%)
[2023.02.07-23.12.00:880][  0]LogShaderCompilers: Display: RAM used: 0.00 MB (0.00 GB) of 819.20 MB (0.80 GB) budget. Usage: 0.00%
[2023.02.07-23.12.00:880][  0]LogShaderCompilers: Display: === Shader Compilation stats ===
[2023.02.07-23.12.00:880][  0]LogShaderCompilers: Display: Shaders Compiled: 0
[2023.02.07-23.12.00:880][  0]LogShaderCompilers: Display: Jobs assigned 0, completed 0 (0.00%)
[2023.02.07-23.12.00:880][  0]LogShaderCompilers: Display: Time at least one job was in flight (either pending or executed): 0.00 s
[2023.02.07-23.12.00:880][  0]LogShaderCompilers: Display: ================================================
[2023.02.07-23.12.01:011][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.07-23.12.01:018][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.07-23.12.01:023][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.07-23.12.01:029][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.07-23.12.01:141][  0]LogPakFile: Display: Mounted Pak file 'D:/unreal engine/UE_5.1/FeaturePacks/StarterContent.upack', mount point: 'root:/'
[2023.02.07-23.12.01:143][  0]LogPakFile: Display: Mounted Pak file 'D:/unreal engine/UE_5.1/FeaturePacks/TP_FirstPerson.upack', mount point: 'root:/'
[2023.02.07-23.12.01:145][  0]LogPakFile: Display: Mounted Pak file 'D:/unreal engine/UE_5.1/FeaturePacks/TP_FirstPersonBP.upack', mount point: 'root:/'
[2023.02.07-23.12.01:147][  0]LogPakFile: Display: Mounted Pak file 'D:/unreal engine/UE_5.1/FeaturePacks/TP_HandheldARBP.upack', mount point: 'root:/'
[2023.02.07-23.12.01:148][  0]LogPakFile: Display: Mounted Pak file 'D:/unreal engine/UE_5.1/FeaturePacks/TP_ThirdPerson.upack', mount point: 'root:/'
[2023.02.07-23.12.01:150][  0]LogPakFile: Display: Mounted Pak file 'D:/unreal engine/UE_5.1/FeaturePacks/TP_ThirdPersonBP.upack', mount point: 'root:/'
[2023.02.07-23.12.01:151][  0]LogPakFile: Display: Mounted Pak file 'D:/unreal engine/UE_5.1/FeaturePacks/TP_TopDown.upack', mount point: 'root:/'
[2023.02.07-23.12.01:153][  0]LogPakFile: Display: Mounted Pak file 'D:/unreal engine/UE_5.1/FeaturePacks/TP_TopDownBP.upack', mount point: 'root:/'
[2023.02.07-23.12.01:155][  0]LogPakFile: Display: Mounted Pak file 'D:/unreal engine/UE_5.1/FeaturePacks/TP_VehicleAdvBP.upack', mount point: 'root:/'
[2023.02.07-23.12.01:156][  0]LogPakFile: Display: Mounted Pak file 'D:/unreal engine/UE_5.1/FeaturePacks/TP_VirtualRealityBP.upack', mount point: 'root:/'
[2023.02.07-23.12.01:483][  0]LogSlate: Took 0.000279 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Regular.ttf' (155K)
[2023.02.07-23.12.01:484][  0]LogSlate: Took 0.001098 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/DroidSansFallback.ttf' (3848K)
[2023.02.07-23.12.01:488][  0]LogSlate: Took 0.000658 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Italic.ttf' (157K)
[2023.02.07-23.12.01:490][  0]LogSlate: Took 0.000388 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/DroidSansMono.ttf' (77K)
[2023.02.07-23.12.01:504][  0]LogViewport: Scene viewport resized to 2032x1333, mode Windowed.
[2023.02.07-23.12.01:894][  0]LogStall: Startup...
[2023.02.07-23.12.01:895][  0]LogStall: Startup complete.
[2023.02.07-23.12.01:903][  0]LogLoad: (Engine Initialization) Total time: 11.02 seconds
[2023.02.07-23.12.01:903][  0]LogLoad: (Engine Initialization) Total Blueprint compile time: 0.00 seconds
[2023.02.07-23.12.01:943][  0]LogAssetRegistry: Asset discovery search completed in 6.9694 seconds
[2023.02.07-23.12.01:954][  0]LogCollectionManager: Fixed up redirectors for 0 collections in 0.000005 seconds (updated 0 objects)
[2023.02.07-23.12.02:060][  0]LogTurnkeySupport: Turnkey Device: Win64@LAPTOP-OTBD11LE: (Name=LAPTOP-OTBD11LE, Type=Computer, Status=Valid, , Flags="Device_InstallSoftwareValid")
[2023.02.07-23.12.02:062][  0]LogContentStreaming: Texture pool size now 1000 MB
[2023.02.07-23.12.15:424][258]LogDebuggerCommands: Repeating last play command: 选中的视口
[2023.02.07-23.12.15:430][258]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.02.07-23.12.15:434][258]PIE: New page: PIE会话：TutorialMap（2023年2月8日 下午3:12:15）
[2023.02.07-23.12.15:437][258]LogOnline: OSS: Created online subsystem instance for: NULL
[2023.02.07-23.12.15:438][258]LogOnline: OSS: TryLoadSubsystemAndSetDefault: Loaded subsystem for module [NULL]
[2023.02.07-23.12.15:438][258]LogPlayLevel: Creating play world package: /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap
[2023.02.07-23.12.15:441][258]LogPlayLevel: PIE: StaticDuplicateObject took: (0.002373s)
[2023.02.07-23.12.15:441][258]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/InfiniteMatrix/Maps/TutorialMap.TutorialMap to /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap.TutorialMap (0.002426s)
[2023.02.07-23.12.15:442][258]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.07-23.12.15:442][258]LogAIModule: Creating AISystem for world TutorialMap
[2023.02.07-23.12.15:443][258]LogPlayLevel: PIE: World Init took: (0.001316s)
[2023.02.07-23.12.15:448][258]LogUObjectHash: Compacting FUObjectHashTables data took   0.43ms
[2023.02.07-23.12.15:450][258]LogAudio: Display: Creating Audio Device:                 Id: 2, Scope: Unique, Realtime: True
[2023.02.07-23.12.15:450][258]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.02.07-23.12.15:450][258]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.02.07-23.12.15:450][258]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.02.07-23.12.15:450][258]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.02.07-23.12.15:450][258]LogAudioMixer: Display: 	Number of buffers to queue:			  2
[2023.02.07-23.12.15:450][258]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.02.07-23.12.15:450][258]LogAudioMixer: Display: 	Number of Async Source Workers:		  0
[2023.02.07-23.12.15:450][258]LogAudio: Display: AudioDevice MaxSources: 32
[2023.02.07-23.12.15:450][258]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.02.07-23.12.15:450][258]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.02.07-23.12.15:450][258]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.02.07-23.12.15:452][258]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.02.07-23.12.15:515][258]LogAudioMixer: Display: Using Audio Hardware Device 扬声器 (Realtek(R) Audio)
[2023.02.07-23.12.15:515][258]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.02.07-23.12.15:515][258]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.02.07-23.12.15:515][258]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.02.07-23.12.15:516][258]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=2
[2023.02.07-23.12.15:516][258]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=2
[2023.02.07-23.12.15:518][258]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=2
[2023.02.07-23.12.15:518][258]LogInit: FAudioDevice initialized.
[2023.02.07-23.12.15:518][258]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=2
[2023.02.07-23.12.15:518][258]LogAudio: Display: Audio Device (ID: 2) registered with world 'TutorialMap'.
[2023.02.07-23.12.15:522][258]LogLoad: Game class is 'GM_Tutorial_C'
[2023.02.07-23.12.15:523][258]LogWorld: Bringing World /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap.TutorialMap up for play (max tick rate 60) at 2023.02.08-07.12.15
[2023.02.07-23.12.15:524][258]LogWorld: Bringing up level for play took: 0.001266
[2023.02.07-23.12.15:526][258]LogOnline: OSS: Created online subsystem instance for: :Context_1
[2023.02.07-23.12.15:557][258]PIE: 登陆的服务器
[2023.02.07-23.12.15:558][258]PIE: PIE总开始时间：0.129秒。
[2023.02.07-23.12.15:611][258]LogSlate: Took 0.000286 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Bold.ttf' (160K)
[2023.02.07-23.12.21:628][613]LogViewport: Display: Viewport MouseLockMode Changed, LockOnCapture -> DoNotLock
[2023.02.07-23.12.21:628][613]LogViewport: Display: Viewport MouseCaptureMode Changed, CapturePermanently_IncludingInitialMouseDown -> NoCapture
[2023.02.07-23.12.22:678][676]LogViewport: Display: Viewport MouseLockMode Changed, DoNotLock -> LockOnCapture
[2023.02.07-23.12.22:678][676]LogViewport: Display: Viewport MouseCaptureMode Changed, NoCapture -> CapturePermanently
[2023.02.07-23.12.32:628][273]LogViewport: Display: Viewport MouseLockMode Changed, LockOnCapture -> DoNotLock
[2023.02.07-23.12.32:628][273]LogViewport: Display: Viewport MouseCaptureMode Changed, CapturePermanently -> NoCapture
[2023.02.07-23.12.33:561][329]LogViewport: Display: Viewport MouseLockMode Changed, DoNotLock -> LockOnCapture
[2023.02.07-23.12.33:561][329]LogViewport: Display: Viewport MouseCaptureMode Changed, NoCapture -> CapturePermanently
[2023.02.07-23.12.35:258][429]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.07-23.12.35:258][429]LogWorld: BeginTearingDown for /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap
[2023.02.07-23.12.35:258][429]LogWorld: UWorld::CleanupWorld for TutorialMap, bSessionEnded=true, bCleanupResources=true
[2023.02.07-23.12.35:259][429]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.07-23.12.35:262][429]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.02.07-23.12.35:264][429]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.07-23.12.35:269][429]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.02.07-23.12.35:270][429]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=2
[2023.02.07-23.12.35:271][429]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=2
[2023.02.07-23.12.35:307][429]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.07-23.12.35:310][429]LogUObjectHash: Compacting FUObjectHashTables data took   0.45ms
[2023.02.07-23.12.35:330][430]LogPlayLevel: Display: Destroying online subsystem :Context_1
[2023.02.07-23.12.38:291][605]LogSlate: Took 0.000496 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Light.ttf' (167K)
[2023.02.07-23.12.39:893][691]LogAssetEditorSubsystem: Opening Asset editor for Blueprint /Game/InfiniteMatrix/Blueprints/BP_Player.BP_Player
[2023.02.07-23.12.39:893][691]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.07-23.12.41:122][691]LogSlate: Took 0.000226 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-BoldCondensed.ttf' (158K)
[2023.02.07-23.12.50:196][213]LogSlate: Took 0.000514 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-BoldCondensedItalic.ttf' (160K)
[2023.02.07-23.12.58:527][705]BlueprintLog: New page: 编译BP_Player
[2023.02.07-23.12.58:574][705]LogUObjectHash: Compacting FUObjectHashTables data took   1.08ms
[2023.02.07-23.13.25:100][313]LogAssetEditorSubsystem: Opening Asset editor for WidgetBlueprint /Game/InfiniteMatrix/Blueprints/Health.Health
[2023.02.07-23.13.25:101][313]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.07-23.13.25:108][313]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.07-23.13.25:115][313]LogSlate: Warning: The command 'UMGEditor.OpenAnimDrawer' has the same default chord as 'EditorViewport.Next' [Ctrl+Shift+空格键]
[2023.02.07-23.13.25:461][313]LogSlateStyle: Warning: 未能找到Slate控件类型“None”。请使用FToolbarStyle默认值替换。
[2023.02.07-23.13.25:461][313]LogSlateStyle: Warning: 未能找到Slate控件类型“None”。请使用FToolbarStyle默认值替换。
[2023.02.07-23.13.25:568][313]LogSlateStyle: Warning: 缺失来自“CoreStyle”的资源 样式：“未能找到Slate颜色“Foreground”。”
[2023.02.07-23.13.25:569][313]LogSlate: Took 0.000444 seconds to synchronously load lazily loaded font '../../../Engine/Content/Editor/Slate/Fonts/FontAwesome.ttf' (139K)
[2023.02.07-23.13.53:938][457]LogDerivedDataCache: C:/Users/Wang Chongyu/AppData/Local/UnrealEngine/Common/DerivedDataCache: Maintenance finished in +00:00:00.115 and deleted 0 files with total size 0 MiB. Scanned 472 files in 472 folders with total size 1 MiB.
[2023.02.07-23.14.15:967][453]Cmd: culture=en
[2023.02.07-23.14.15:980][453]LogPackageLocalizationCache: Processed 40 localized package path(s) for 1 prioritized culture(s) in 0.008697 seconds
[2023.02.07-23.14.15:980][453]LogSlate: FontCache flush requested. Reason: Culture for localization was changed
[2023.02.07-23.14.15:981][453]LogSlate: FontCache flush requested. Reason: Culture for localization was changed
[2023.02.07-23.14.16:165][453]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.07-23.14.16:169][454]LogSlate: Took 0.000252 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Regular.ttf' (155K)
[2023.02.07-23.14.16:171][454]LogSlate: Took 0.000228 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/DroidSansMono.ttf' (77K)
[2023.02.07-23.14.16:175][454]LogSlate: Took 0.000184 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Italic.ttf' (157K)
[2023.02.07-23.14.16:177][454]LogSlate: Took 0.000740 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/DroidSansFallback.ttf' (3848K)
[2023.02.07-23.14.16:178][454]LogSlate: Took 0.000152 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Bold.ttf' (160K)
[2023.02.07-23.14.16:178][454]LogSlate: Took 0.000150 seconds to synchronously load lazily loaded font '../../../Engine/Content/Editor/Slate/Fonts/FontAwesome.ttf' (139K)
[2023.02.07-23.14.16:180][454]LogSlate: Took 0.000156 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-BoldCondensed.ttf' (158K)
[2023.02.07-23.14.25:681][ 24]LogSlate: Window 'Health' being destroyed
[2023.02.07-23.14.25:685][ 24]LogSlate: Window 'Health' being destroyed
[2023.02.07-23.14.25:688][ 24]LogWorld: UWorld::CleanupWorld for World_1, bSessionEnded=true, bCleanupResources=true
[2023.02.07-23.14.25:689][ 24]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.07-23.14.25:737][ 24]LogWorld: UWorld::CleanupWorld for World_3, bSessionEnded=true, bCleanupResources=true
